"FASE","BIB","SYMBOOL","ID"
"V","SGR","V-SGR-HEESTER_01","429"
"","SGR","SGR-HEESTER_01","520"
"","SGR","SGR-HEESTER_01","521"
"","SGR","SGR-HEESTER_01","519"
"","SGR","SGR-HEESTER_01","517"
"","SGR","SGR-HEESTER_01","518"
"","SGR","SGR-HEESTER_01","516"
"","SGR","SGR-HEESTER_S01_F_ZIJ-D","626"
"","SGR","SGR-HEESTER_S01_B_ZIJ-D","623"
"","SGR","SGR-HEESTER_S01_G_ZIJ-D","627"
"V","SGR","V-SGR-PLANTGATVERBETERING_01-SO","440"
"","SGR","SGR-PLANTGATVERBETERING_02-SO","533"
"V","SGR","V-SGR-PLANTGATVERBETERING_02_KL-SO","3520"
"","SGR","SGR-PLANTGATVERBETERING_01-SO","532"
"V","SGR","V-SGR-PLANTGATVERBETERING_02-SO","441"
"V","SGR","V-SGR-PLANTGATVERBETERING_01_KL-SO","3519"
"","SGR","SGR-PLANTGATVERBETERING_02_KL-SO","3483"
"","SGR","SGR-PLANTGATVERBETERING_01_KL-SO","3482"
"","SGR","SGR-BOLLEN-SO","452"
"V","SGR","V-SGR-BOLLEN_KL-SO","3496"
"V","SGR","V-SGR-BOLLEN-SO","360"
"","SGR","SGR-BOLLEN_KL-SO","3459"
"V","SGR","V-SGR-KRUIDEN-SO","436"
"","SGR","SGR-KRUIDEN_KL-SO","3479"
"V","SGR","V-SGR-KRUIDEN_KL-SO","3516"
"","SGR","SGR-KRUIDEN-SO","528"
"","SGR","SGR-FRUITTEELT-SO","3056"
"V","SGR","V-SGR-HEESTERS-SO","430"
"","SGR","SGR-HEESTERS_KL-SO","3474"
"V","SGR","V-SGR-HEESTERS_KL-SO","3511"
"","SGR","SGR-HEESTERS-SO","522"
"V","SGR","V-SGR-PLANTENBAK-SO","439"
"","SGR","SGR-PLANTENBAK-SO","531"
"","SGR","SGR-SIERPLANTSOEN-SO","535"
"V","SGR","V-SGR-SIERPLANTSOEN_KL-SO","3522"
"V","SGR","V-SGR-SIERPLANTSOEN-SO","443"
"","SGR","SGR-SIERPLANTSOEN_KL-SO","3485"
"","SGR","SGR-BLOEMBAK-SO","3040"
"","SGR","SGR-ROOS-SO","3058"
"V","SGR","V-SGR-MOERAS-SO","438"
"","SGR","SGR-MOERAS_KL-SO","3481"
"","SGR","SGR-MOERAS-SO","530"
"V","SGR","V-SGR-MOERAS_KL-SO","3518"
"","SGR","SGR-BODEMBEDEKKER-SO","3038"
"","SGR","SGR-BOMENGROND-SO","453"
"V","SGR","V-SGR-BOMENGROND_KL-SO","3497"
"V","SGR","V-SGR-BOMENGROND-SO","361"
"","SGR","SGR-BOMENGROND_KL-SO","3460"
"","SGR","SGR-KWELDER-SO","3333"
"","SGR","SGR-HAAG-D","956"
"","SGR","SGR-DUIN-SO","3055"
"","SGR","SGR-TYPEAANDUIDING-SO","540"
"","SGR","SGR-VEGETATIE_GESLOTEN-SO","3332"
"","SGR","SGR-VEGETATIE_OPEN-SO","3331"
"","SIE","SIE-FIETSENKLUIS-SO","3068"
"V","SIE","V-SIE-FIETSENKLUIS-SO","3533"
"V","SIE","V-SIE-WEG_PAAL_HOUT-SO","780"
"","SIE","SIE-WEG_PAAL_KUNSTSTOF-SO","683"
"","SIE","SIE-WEG_PAAL_CONISCH_AFNEEMBAAR-SO","679"
"","SIE","SIE-WEG_PAAL_LAADPAAL-SO","3108"
"","SIE","SIE-WEG_PAAL_KLAPPAAL-SO","682"
"","SIE","SIE-WEG_PAAL_ALGEMEEN-SO","675"
"","SIE","SIE-WEG_PAAL_BETON-SO","677"
"","SIE","SIE-WEG_PAAL_HOUT-SO","681"
"","SIE","SIE-WEG_PAAL_CONISCH-SO","678"
"","SIE","SIE-WEG_PAAL_GRENSPAAL-SO","680"
"","SIE","SIE-WEG_PAAL_VAST-SO","685"
"","SIE","SIE-WEG_PAAL_ALGEMEEN_01-SO","676"
"","SIE","SIE-WEG_PAAL_UITNEEMBAAR-SO","684"
"V","SIE","V-SIE-WEG_STRAATPOT_BRANDKRAAN-SO","812"
"V","SIE","V-SIE-WEG_PAAL_KUNSTSTOF-SO","782"
"","SIE","SIE-WEG_INGANGSCONTROLE_STOPLICHT-SO","663"
"V","SIE","V-SIE-WEG_VERKEERSBORD_STRAATNAAMBORD-SO","3551"
"V","SIE","V-SIE-WEG_SLAGBOOM-SO","808"
"","SIE","SIE-WEG_CONTAINER_AFVAL-SO","645"
"","SIE","SIE-WEG_PRAATPAAL-SO","704"
"V","SIE","V-SIE-WEG_PAAL_VAST-SO","784"
"","SIE","SIE-WEG_BESCHERMBEUGEL_RECHT","641"
"","SIE","SIE-WEG_BESCHERMBEUGEL_ROND","667"
"V","SIE","V-SIE-WEG_PAAL_UITNEEMBAAR-SO","783"
"","SIE","SIE-WEG_TELEFOONCEL-SO","717"
"","SIE","SIE-WEG_TRAP-SO","718"
"","SIE","SIE-WEG_ZITBANK_MET_LEUNING","725"
"","SIE","SIE-WEG_TANK-SO","716"
"V","SIE","V-SIE-WEG_PARKEERMAATREGEL_BETONBOL_PYRAMIDE","787"
"V","SIE","V-SIE-WEG_CONTAINER_ALGEMEEN-SO","745"
"","SIE","SIE-WEG_INGANGSCONTROLE_CAMERA-SO","662"
"V","SIE","V-SIE-WEG_PRAATPAAL-SO","803"
"V","SIE","V-SIE-WEG_SPEELTOESTEL-SO","810"
"V","SIE","V-SIE-WEG_GRONDSPOT-SO","760"
"","SIE","SIE-WEG_VERKEERSBORD-SO","720"
"","SIE","SIE-WEG_SCHRIKHEK-SO","708"
"","SIE","SIE-WEG_GRONDSPOT-SO","661"
"","SIE","SIE-WEG_STRAATPOT_WATER-SO","715"
"","SIE","SIE-WEG_PARKEERMAATREGEL_SCHAMPBLOK_650X500X400","696"
"V","SIE","V-SIE-WEG_PAAL_ALGEMEEN_01-SO","775"
"","SIE","SIE-WEG_VLAGGENMAST-SO","3114"
"V","SIE","V-SIE-WEG_AFVALBAK_02-SO","730"
"","SIE","SIE-WEG_PARKEERAUTOMAAT-SO","686"
"V","SIE","V-SIE-WEG_DRINKBAK-SO","3548"
"V","SIE","V-SIE-WEG_PAAL_CONISCH-SO","777"
"V","SIE","V-SIE-WEG_CONTAINER_GLAS-SO","746"
"V","SIE","V-SIE-WEG_TELEFOONCEL-SO","815"
"","SIE","SIE-WEG_RECLAMEZUIL-SO","705"
"","SIE","SIE-WEG_WEGWIJZER-SO","723"
"","SIE","SIE-WEG_WINDZAK-SO","724"
"","SIE","SIE-WEG_CONTAINER_PAPIER-SO","650"
"V","SIE","V-SIE-WEG_CAMERA_SNELHEID-SO","743"
"","SIE","SIE-WEG_ABRI-SO","628"
"V","SIE","V-SIE-WEG_AFVALBAK_01-SO","729"
"","SIE","SIE-WEG_VERKEERSTEKEN_BORD-SO","3112"
"V","SIE","V-SIE-WEG_PAAL_CONISCH_AFNEEMBAAR-SO","778"
"V","SIE","V-SIE-WEG_PICKNICKSET","802"
"","SIE","SIE-WEG_SPEELTOESTEL-SO","711"
"V","SIE","V-SIE-WEG_PAAL_ALGEMEEN-SO","774"
"","SIE","SIE-WEG_FIETSREK-SO","3093"
"","SIE","SIE-WEG_VERKEERSBORD_STRAATNAAMBORD-SO","3552"
"","SIE","SIE-WEG_AFVALBAK_02-SO","631"
"","SIE","SIE-WEG_STRAATPOT_GAS-SO","714"
"","SIE","SIE-WEG_VERKEERSLICHT-SO","721"
"V","SIE","V-SIE-WEG_CONTAINER_KUNSTSTOF-SO","2710"
"","SIE","SIE-WEG_STROOIRESERVOIR-SO","2944"
"V","SIE","V-SIE-WEG_SCHIJNWERPER-SO","806"
"V","SIE","V-SIE-WEG_CONTAINER_TEXTIEL-SO","751"
"","SIE","SIE-WEG_BRIEVENBUS-SO","642"
"","SIE","SIE-WEG_CONTAINER_GROFVUIL-SO","648"
"","SIE","SIE-WEG_LICHTMAST-SO","2881"
"V","SIE","V-SIE-WEG_CONTAINER_GROFVUIL-SO","747"
"","SIE","SIE-WEG_PEUKENPAAL-SO","702"
"V","SIE","V-SIE-WEG_FLITSPAAL-SO","3549"
"V","SIE","V-SIE-WEG_PAAL_KLAPPAAL-SO","781"
"V","SIE","V-SIE-WEG_ABRI-SO","727"
"V","SIE","V-SIE-WEG_PARKEERMAATREGEL_BETONCARRE_300X300","789"
"V","SIE","V-SIE-WEG_CONTAINER_AFVAL-SO","744"
"V","SIE","V-SIE-WEG_SCHRIKHEK-SO","807"
"","SIE","SIE-WEG_VERKEERSBORD_PAAL-SO","719"
"V","SIE","V-SIE-WEG_ZITBANK_MET_LEUNING","824"
"","SIE","SIE-WEG_STADSPLATTEGROND","2943"
"","SIE","SIE-WEG_PARKEERMAATREGEL_HUNNENBED","692"
"B","SIE","B-SIE-WEG_LICHTMAST-SO","2874"
"V","SIE","V-SIE-WEG_PARKEERMAATREGEL_POEF_VIERKANT","793"
"","SIE","SIE-WEG_AFVALBAK-SO","3065"
"V","SIE","V-SIE-WEG_VERKEERSBORD_STRAATNAAMBORD_PAAL-SO","811"
"","SIE","SIE-WEG_INGANGSCONTROLE_ZUIL-SO","664"
"","SIE","SIE-WEG_CONTAINER_ALGEMEEN-SO","646"
"","SIE","SIE-WEG_BOOMROOSTER_STAAL_1500X1500","3086"
"","SIE","SIE-WEG_SNUFFELPAAL-SO","710"
"","SIE","SIE-WEG_HOOGSPANNINGSMAST-SO","671"
"","SIE","SIE-WEG_PARKEERMAATREGEL_GENIEBLOK","691"
"","SIE","SIE-WEG_ZITBANK_ZONDER_LEUNING","726"
"V","SIE","V-SIE-WEG_PEUKENPAAL-SO","801"
"","SIE","SIE-WEG_FIETSKLEM_RECHT","656"
"V","SIE","V-SIE-WEG_INGANGSCONTROLE_ZUIL-SO","763"
"V","SIE","V-SIE-WEG_PARKEERMAATREGEL_BETONBOL_VIERKANTENVOET","788"
"","SIE","SIE-WEG_CONTAINER_GLAS-SO","647"
"","SIE","SIE-WEG_CONTAINER_KUNSTSTOF-SO","2709"
"","SIE","SIE-WEG_CONTAINER_HUISVUIL_OPSTELPLAATS-SO","649"
"","SIE","SIE-WEG_CONTAINER_TEXTIEL-SO","652"
"","SIE","SIE-WEG_ANTENNE-SO","633"
"V","SIE","V-SIE-WEG_VERKEERSBORD_PAAL-SO","818"
"","SIE","SIE-WEG_SLAGBOOM-SO","709"
"","SIE","SIE-WEG_CAMERA_SNELHEID-SO","644"
"","SIE","SIE-WEG_CAMERA_ROODLICHT-SO","643"
"","SIE","SIE-WEG_PARKEERMAATREGEL_POEF_ROND","693"
"","SIE","SIE-WEG_STRAATPOT_BRANDKRAAN-SO","713"
"V","SIE","V-SIE-WEG_ZITBANK_ZONDER_LEUNING","825"
"","SIE","SIE-WEG_PARKEERMAATREGEL_BETONBOL","687"
"","SIE","SIE-WEG_GLASBOLREFLECTOR-SO","658"
"","SIE","SIE-WEG_FIETSKLEM_SCHUIN","657"
"V","SIE","V-SIE-WEG_FIETSREK-SO","3120"
"","SIE","SIE-WEG_DRINKBAK-SO","3090"
"V","SIE","V-SIE-WEG_PARKEERMAATREGEL_POEF_ROND","792"
"","SIE","SIE-WEG_PARKEERMAATREGEL_SCHAMPBLOK_650X450X400","695"
"","SIE","SIE-WEG_BOOMROOSTER_STAAL_1900X1900","640"
"","SIE","SIE-WEG_PARKEERMAATREGEL_BETONCARRE_300X300","690"
"V","SIE","V-SIE-WEG_PARKEERMAATREGEL_HUNNENBED","791"
"V","SIE","V-SIE-WEG_PARKEERMAATREGEL_BETONBOL","786"
"V","SIE","V-SIE-WEG_VERKEERSBORD-SO","819"
"V","SIE","V-SIE-WEG_HOOGSPANNINGSMAST-SO","770"
"V","SIE","V-SIE-WEG_PARKEERMAATREGEL_SCHAMPBLOK_650X450X400","794"
"V","SIE","V-SIE-WEG_FIETSKLEM_SCHUIN","756"
"V","SIE","V-SIE-WEG_LICHTMAST-SO","765"
"","SIE","SIE-WEG_VERKEERSBORD_STRAATNAAMBORD_PAAL-SO","712"
"V","SIE","V-SIE-WEG_INGANGSCONTROLE_CAMERA-SO","761"
"V","SIE","V-SIE-WEG_VERKEERSTEKEN_BORD-SO","3553"
"V","SIE","V-SIE-WEG_BOOMROOSTER_STAAL_1500X1500","3547"
"V","SIE","V-SIE-WEG_WINDZAK-SO","823"
"V","SIE","V-SIE-WEG_BESCHERMBEUGEL_RECHT","740"
"V","SIE","V-SIE-WEG_ANTENNE-SO","732"
"","SIE","SIE-WEG_PARKEERMAATREGEL_BETONBOL_VIERKANTENVOET","689"
"","SIE","SIE-WEG_PARKEERMAATREGEL_PARKEERBEUGEL","3555"
"","SIE","SIE-WEG_PARKEERMAATREGEL_BETONBOL_PYRAMIDE","688"
"","SIE","SIE-WEG_PARKEERMAATREGEL_POEF_VIERKANT","694"
"V","SIE","V-SIE-WEG_PARKEERMAATREGEL_PARKEERBEUGEL","3556"
"V","SIE","V-SIE-WEG_BOOMROOSTER_STAAL_1900X1900","739"
"V","SIE","V-SIE-WEG_GLASBOLREFLECTOR-SO","757"
"","SIE","SIE-WEG_SCHIJNWERPER-SO","707"
"V","SIE","V-SIE-WEG_TANK-SO","816"
"V","SIE","V-SIE-WEG_PARKEERAUTOMAAT-SO","785"
"V","SIE","V-SIE-WEG_PARKEERMAATREGEL_GENIEBLOK","790"
"V","SIE","V-SIE-WEG_CONTAINER_PAPIER-SO","749"
"V","SIE","V-SIE-WEG_PAAL_LAADPAAL-SO","3550"
"V","SIE","V-SIE-WEG_PARKEERMAATREGEL_SCHAMPBLOK_650X500X400","795"
"V","SIE","V-SIE-WEG_SNUFFELPAAL-SO","809"
"V","SIE","V-SIE-WEG_TRAP-SO","817"
"V","SIE","V-SIE-WEG_CAMERA_ROODLICHT-SO","742"
"V","SIE","V-SIE-WEG_VERKEERSLICHT-SO","820"
"","SIE","SIE-WEG_FIETSNIET","3092"
"V","SIE","V-SIE-WEG_BESCHERMBEUGEL_ROND","766"
"V","SIE","V-SIE-WEG_VLAGGENMAST-SO","3123"
"","SIE","SIE-WEG_AFVALBAK_01-SO","630"
"V","SIE","V-SIE-WEG_STROOIRESERVOIR-SO","2946"
"V","SIE","V-SIE-WEG_FIETSKLEM_RECHT","755"
"V","SIE","V-SIE-WEG_AFVALBAK-SO","3546"
"V","SIE","V-SIE-WEG_INGANGSCONTROLE_STOPLICHT-SO","762"
"V","SIE","V-SIE-WEG_PAAL_GRENSPAAL-SO","779"
"","SIE","SIE-WEG_PICKNICKSET","703"
"V","SIE","V-SIE-WEG_WEGWIJZER-SO","822"
"V","SIE","V-SIE-WEG_CONTAINER_HUISVUIL_OPSTELPLAATS-SO","748"
"V","SIE","V-SIE-WEG_RECLAMEZUIL-SO","804"
"V","SIE","V-SIE-WEG_PAAL_BETON-SO","776"
"V","SIE","V-SIE-WEG_BRIEVENBUS-SO","741"
"V","SIE","V-SIE-WEG_FIETSNIET","3119"
"","SIE","SIE-WEG_FLITSPAAL-SO","3094"
"V","SIE","V-SIE-WEG_STADSPLATTEGROND","2945"
"V","SIE","V-SIE-WEG_STRAATPOT_WATER-SO","814"
"V","SIE","V-SIE-WEG_STRAATPOT_GAS-SO","813"
"V","SIE","V-SIE-TERREINAFSCHEIDING_DOORGANG_DRAAIPOORT-SO","752"
"","SIE","SIE-TERREINAFSCHEIDING_DOORGANG_SCHUIFPOORT-SO","654"
"V","SIE","V-SIE-TERREINAFSCHEIDING_DOORGANG_SCHUIFPOORT-SO","753"
"","SIE","SIE-TERREINAFSCHEIDING_DOORGANG_DRAAIPOORT-SO","653"
"","SIE","SIE-LPG VULPUNT-SO","3074"
"V","SIE","V-SIE-LPG VULPUNT-SO","3539"
"","SIE","SIE-OPENBAARTOILET-SO","3075"
"V","SIE","V-SIE-OPENBAARTOILET-SO","3540"
"V","SIE","V-SIE-KUNSTOBJECT-SO","3538"
"","SIE","SIE-KUNSTOBJECT-SO","3073"
"","SIE","SIE-WATER_DUKDALF-SO","655"
"","SIE","SIE-WATER_WATERSTANDMETER-SO","3079"
"","SIE","SIE-WATER_DRINKBAK-SO","4169"
"","SIE","SIE-WATER_MEERSTOEL-SO","673"
"","SIE","SIE-WATER_MERKPAAL_LEIDING-SO","674"
"V","SIE","V-SIE-WATER_DRINKBAK-SO","4170"
"V","SIE","V-SIE-WATER_DUKDALF-SO","754"
"","SIE","SIE-WATER_BOLDER-SO","634"
"","SIE","SIE-WATER_MEERPAAL-SO","672"
"","SIE","SIE-WATER_BOEI-SO","3077"
"V","SIE","V-SIE-WATER_MEERPAAL-SO","771"
"V","SIE","V-SIE-WATER_BOLDER-SO","733"
"","SIE","SIE-WATER_DEBIETMETER-SO","3078"
"V","SIE","V-SIE-WATER_DEBIETMETER-SO","3543"
"V","SIE","V-SIE-WATER_MEERSTOEL-SO","772"
"V","SIE","V-SIE-WATER_MERKPAAL_LEIDING-SO","773"
"V","SIE","V-SIE-WATER_WATERSTANDMETER-SO","3544"
"V","SIE","V-SIE-WATER_BOEI-SO","3542"
"","SIE","SIE-ZONNEPANEEL-SO","3116"
"V","SIE","V-SIE-ZONNEPANEEL-SO","3554"
"","SIE","SIE-DIJKPAAL-SO","3089"
"V","SIE","V-SIE-DIJKPAAL-SO","3532"
"","SIE","SIE-MEUBILAIR_PAAL_HECTOMETER-SO","4133"
"","SIE","SIE-MEUBILAIR_BORD_WAARSCHUWINGSHEK-SO","4110"
"","SIE","SIE-MEUBILAIR_PUT_KOLK-SO","4148"
"","SIE","SIE-MEUBILAIR_KAST_VRI-SO","4120"
"","SIE","SIE-MEUBILAIR_KAST_CAI-SO","4112"
"","SIE","SIE-MEUBILAIR_KAST_TEL-SO","4118"
"","SIE","SIE-MEUBILAIR_SENSOR_WATERSTANDMETER-SO","4160"
"","SIE","SIE-MEUBILAIR_PAAL_SIRENE-SO","4138"
"","SIE","SIE-MEUBILAIR_PAAL_LICHTMAST-SO","4134"
"","SIE","SIE-MEUBILAIR_KAST-SO","4121"
"","SIE","SIE-MEUBILAIR_BORD_STRAATNAAM-SO","4108"
"","SIE","SIE-MEUBILAIR_HOOGTEMERK-SO","4165"
"","SIE","SIE-MEUBILAIR_LICHTPUNT-SO","4164"
"","SIE","SIE-MEUBILAIR_SENSOR_RADARDETECTOR-SO","4159"
"","SIE","SIE-MEUBILAIR_PUT_WATERLEIDINGPUT-SO","4150"
"","SIE","SIE-MEUBILAIR_MAST_STRAALZENDER-SO","4125"
"","SIE","SIE-MEUBILAIR_PAAL_VERKEERSBORD-SO","4140"
"","SIE","SIE-MEUBILAIR_BORD_RECLAME-SO","4105"
"","SIE","SIE-MEUBILAIR_BORD_SCHEEPVAARTVERKEER-SO","4106"
"","SIE","SIE-MEUBILAIR_MAST_RADAR-SO","4124"
"","SIE","SIE-MEUBILAIR_SENSOR_FLITSER-SO","4155"
"","SIE","SIE-MEUBILAIR_KAST_ELEKTRA-SO","4113"
"","SIE","SIE-MEUBILAIR_SENSOR_CAMERA-SO","4152"
"","SIE","SIE-MEUBILAIR_MAST-SO","4127"
"","SIE","SIE-MEUBILAIR_PAAL_POLLER-SO","4135"
"","SIE","SIE-MEUBILAIR_PUT-SO","4151"
"","SIE","SIE-MEUBILAIR_PAAL_HALTEPAAL-SO","4132"
"","SIE","SIE-MEUBILAIR_PAAL_VRI-SO","4142"
"","SIE","SIE-MEUBILAIR_PAAL_GRENSMARKERING-SO","4131"
"","SIE","SIE-MEUBILAIR_PAAL_DIJKPAAL-SO","4129"
"","SIE","SIE-MEUBILAIR_PAAL_PORTAAL-SO","4136"
"","SIE","SIE-MEUBILAIR_BORD_LOCATIEPAAL-SO","4103"
"","SIE","SIE-MEUBILAIR_SENSOR_GMS-SO","4156"
"","SIE","SIE-MEUBILAIR_SENSOR_DEBIETMETER-SO","4153"
"","SIE","SIE-MEUBILAIR_KAST_GAS-SO","4114"
"","SIE","SIE-MEUBILAIR_KAST_OV-SO","4116"
"","SIE","SIE-MEUBILAIR_PUT_RIOOLPUT-SO","4149"
"","SIE","SIE-MEUBILAIR_SENSOR_WINDMETER-SO","4162"
"","SIE","SIE-MEUBILAIR_PAAL_PRAATPAAL-SO","4137"
"","SIE","SIE-MEUBILAIR_PAAL_DRUKKNOPPAAL-SO","4130"
"","SIE","SIE-MEUBILAIR_PAAL_VLAGGENMAST-SO","4141"
"","SIE","SIE-MEUBILAIR_SENSOR_LICHTCEL-SO","4158"
"","SIE","SIE-MEUBILAIR_PUT_BRANDKRAAN-SO","4144"
"","SIE","SIE-MEUBILAIR_BORD-SO","4107"
"","SIE","SIE-MEUBILAIR_BAK-SO","4100"
"","SIE","SIE-MEUBILAIR_PUT_BRANDSTOFPUT-SO","4145"
"","SIE","SIE-MEUBILAIR_SENSOR_HOOGTEDETECTIEMETER-SO","4157"
"","SIE","SIE-MEUBILAIR_SENSOR-SO","4163"
"","SIE","SIE-MEUBILAIR_BORD_DSI-SO","4101"
"","SIE","SIE-MEUBILAIR_BORD_PLAATSNAAM-SO","4104"
"","SIE","SIE-MEUBILAIR_SENSOR_WEERSTATION-SO","4161"
"","SIE","SIE-MEUBILAIR_SENSOR_DETECTIELUS-SO","4154"
"","SIE","SIE-MEUBILAIR_PAAL-SO","4143"
"","SIE","SIE-MEUBILAIR_PAAL_TEL-SO","4139"
"","SIE","SIE-MEUBILAIR_KAST_TELECOM-SO","4119"
"","SIE","SIE-MEUBILAIR_BORD_VERKEER-SO","4109"
"","SIE","SIE-MEUBILAIR_BORD_WEGWIJZER-SO","4111"
"","SIE","SIE-MEUBILAIR_KAST_RIOOL-SO","4117"
"","SIE","SIE-MEUBILAIR_BORD_INFORMATIE-SO","4102"
"","SIE","SIE-MEUBILAIR_MAST_BOVENLEIDING-SO","4122"
"","SIE","SIE-MEUBILAIR_PAAL_AFSLUITPAAL-SO","4128"
"","SIE","SIE-MEUBILAIR_PUT_GASPUT-SO","4147"
"","SIE","SIE-MEUBILAIR_PUT_DRAINAGEPUT-SO","4146"
"","SIE","SIE-MEUBILAIR_MAST_LAAGSPANNING-SO","4123"
"","SIE","SIE-MEUBILAIR_MAST_ZEND-SO","4126"
"","SIE","SIE-MEUBILAIR_KAST_GMS-SO","4115"
"","SIE","SIE-WEERSTATION-SO","3080"
"V","SIE","V-SIE-WEERSTATION-SO","3545"
"V","SIE","V-SIE-FONTEIN-SO","3534"
"","SIE","SIE-FONTEIN-SO","3069"
"","SIE","SIE-HERDENKINGSMONUMENT-SO","3070"
"V","SIE","V-SIE-HERDENKINGSMONUMENT-SO","3535"
"V","SIE","V-SIE-HOOGTEDETECTIEMETER-SO","3536"
"","SIE","SIE-HOOGTEDETECTIEMETER-SO","3071"
"V","SIE","V-SIE-SIRENE-SO","3541"
"","SIE","SIE-SIRENE-SO","3076"
"V","SIE","V-SIE-INKLIMBEVEILIGING-SO","3537"
"","SIE","SIE-INKLIMBEVEILIGING-SO","3072"
"V","SIE","V-SIE-AFVAL APART PLAATS-SO","3531"
"","SIE","SIE-AFVAL APART PLAATS-SO","3066"
"V","SRI","V-SRI-AFSCHEIDER_ZETMEEL-SO","1027"
"V","SRI","V-SRI-AFSCHEIDER-SO","1028"
"","SRI","SRI-AFSCHEIDER-SO","967"
"","SRI","SRI-AFSCHEIDER_SLIBVANGPUT-SO","964"
"","SRI","SRI-AFSCHEIDER_VET-SO","965"
"","SRI","SRI-AFSCHEIDER_ZETMEEL-SO","966"
"","SRI","SRI-AFSCHEIDER_OLIE_BENZINE-SO","963"
"V","SRI","V-SRI-AFSCHEIDER_SLIBVANGPUT-SO","1025"
"V","SRI","V-SRI-AFSCHEIDER_VET-SO","1026"
"V","SRI","V-SRI-AFSCHEIDER_IBA-SO","1023"
"","SRI","SRI-AFSCHEIDER_IBA-SO","962"
"V","SRI","V-SRI-AFSCHEIDER_OLIE_BENZINE-SO","1024"
"","SRI","SRI-HULP_INLAAT_KOLK-SO","986"
"","SRI","SRI-HULP_ONTLUCHTING-SO","988"
"V","SRI","V-SRI-HULP_AFSLUITER-SO","1035"
"","SRI","SRI-HULP_EINDKAP-SO","983"
"V","SRI","V-SRI-HULP_AFSLUITER_SPINDEL-SO","1041"
"","SRI","SRI-HULP_VLINDERKLEP-SO","993"
"","SRI","SRI-HULP_SCHOONMAAKSTUK-SO","990"
"","SRI","SRI-HULP_BELUCHTING-SO","981"
"","SRI","SRI-HULP_AFSLUITER-SO","974"
"","SRI","SRI-HULP_VERLOOPSTUK-SO","992"
"","SRI","SRI-HULP_SPUIKRAAN-SO","991"
"","SRI","SRI-HULP_AFSLUITER_SPINDEL-SO","980"
"","SRI","SRI-HULP_ONTSTOP-SO","989"
"","SRI","SRI-HULP_INLAAT-SO","984"
"","SRI","SRI-HULP_KEERKLEP-SO","987"
"","SRI","SRI-HULP_AFSLUITER_DRIEWEG-SO","975"
"V","SRI","V-SRI-HULP_BELUCHTING-SO","1042"
"","SRI","SRI-HULP_INLAAT_125MM-SO","2744"
"V","SRI","V-SRI-HULP_AFSLUITER_HANDB-SO","1038"
"V","SRI","V-SRI-HULP_ONTSTOP-SO","1048"
"V","SRI","V-SRI-HULP_AFSLUITER_KOGEL-SO","1040"
"V","SRI","V-SRI-HULP_INLAAT-SO","1045"
"V","SRI","V-SRI-HULP_KEERKLEP-SO","1046"
"V","SRI","V-SRI-HULP_VERLOOPSTUK-SO","1051"
"V","SRI","V-SRI-HULP_EINDKAP-SO","1044"
"V","SRI","V-SRI-HULP_INLAAT_125MM-SO","2749"
"V","SRI","V-SRI-HULP_AFSLUITER_HAAKS-SO","1037"
"V","SRI","V-SRI-HULP_AFSLUITER_DRIEWEG-SO","1036"
"V","SRI","V-SRI-HULP_BELUCHTING_ONTLUCHTING-SO","1043"
"","SRI","SRI-HULP_INLAAT_160MM-SO","2745"
"","SRI","SRI-HULP_AFSLUITER_KLEP-SO","978"
"V","SRI","V-SRI-HULP_SPUIKRAAN-SO","1050"
"","SRI","SRI-HULP_AFSLUITER_HAAKS-SO","976"
"","SRI","SRI-HULP_BELUCHTING_ONTLUCHTING-SO","982"
"V","SRI","V-SRI-HULP_VLINDERKLEP-SO","1052"
"V","SRI","V-SRI-HULP_AFSLUITER_KLEP-SO","1039"
"V","SRI","V-SRI-HULP_SCHOONMAAKSTUK-SO","1049"
"V","SRI","V-SRI-HULP_ONTLUCHTING-SO","1047"
"","SRI","SRI-HULP_AFSLUITER_KOGEL-SO","979"
"V","SRI","V-SRI-HULP_INLAAT_160MM-SO","2750"
"V","SRI","V-SRI-HULP_INLAAT_KOLK-SO","3856"
"","SRI","SRI-HULP_AFSLUITER_HANDB-SO","977"
"V","SRI","V-SRI-KOLK_TROTTOIR_02-SO","3867"
"","SRI","SRI-KOLK_RWS-SO","2132"
"","SRI","SRI-KOLK_TROTTOIR_02-SO","3851"
"","SRI","SRI-KOLK_COMBINATIE-SO","2130"
"","SRI","SRI-KOLK_TROTTOIR-SO","2133"
"B","SRI","B-SRI-KOLK_ZANDVANG_02-SO","3834"
"","SRI","SRI-KOLK_STRAAT_02-SO","3849"
"V","SRI","V-SRI-KOLK_COMBINATIE_02-SO","3858"
"B","SRI","B-SRI-KOLK_STRAAT-SO","3828"
"","SRI","SRI-KOLK_IFILTR-SO","2131"
"","SRI","SRI-KOLK_RWS_02-SO","3846"
"B","SRI","B-SRI-KOLK_COMBINATIE-SO","2114"
"","SRI","SRI-KOLK_STRAAT-SO","3847"
"B","SRI","B-SRI-KOLK_RWS_02-SO","3827"
"B","SRI","B-SRI-KOLK_ZANDVANG-SO","2850"
"V","SRI","V-SRI-KOLK_COMBINATIE_01-SO","3857"
"","SRI","SRI-KOLK_COMBINATIE_02-SO","3842"
"B","SRI","B-SRI-KOLK_TROTTOIR-SO","2117"
"B","SRI","B-SRI-KOLK_ZANDVANG_01-SO","3833"
