"NLCSObject,""OMSCHRIJVING"",""STATUS"",""DISCIPLINE"",""HOOFDGROEP"",""ARCERING"",""ARCERINGName"",""SYMBOOL"",""SYMBOOLName"",""LAAGNAAM"",""BLineweight"",""BColor"",""BColorA"",""BColorGD"",""BColorGN"",""BColorV"",""BLinetype"",""BLinetypeName"",""NLineweight"",""NColor"",""NColorA"",""NColorGD"",""NColorGN"",""NColorV"",""NLinetype"",""NLinetypeName"",""TLineweight"",""TColor"",""TColorA"",""TColorGD"",""TColorGN"",""TColorV"",""TLinetype"",""TLinetypeName"",""VLineweight"",""VColor"",""VColorA"",""VColorGD"",""VColorGN"",""VColorV"",""VLinetype"",""VLinetypeName"",""VRKL_KORT"",""ID"",""KIND_VAN"""
"http://data.digigo.nu/nlcs/def/6f02ca41-1616-4c7f-b841-04670a56c29b,""GWA_RIOOLLEIDING_BETON_2000"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_RIOOLLEIDING_BETON_2000-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bf775611-c42b-46e8-bac6-04d220653cb4"",""V-RI-GWA-SO"","""",""3622"",""3618"""
"http://data.digigo.nu/nlcs/def/a3c7f211-5699-462e-9c3b-66392fcae757,""GWA_RIOOLLEIDING_BETON_1500"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_RIOOLLEIDING_BETON_1500-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bf775611-c42b-46e8-bac6-04d220653cb4"",""V-RI-GWA-SO"","""",""3621"",""3618"""
"http://data.digigo.nu/nlcs/def/0cb30d6c-1424-4e84-b2f8-e57fa9a61aa9,""GWA_RIOOLLEIDING_BETON_300"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_RIOOLLEIDING_BETON_300-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bf775611-c42b-46e8-bac6-04d220653cb4"",""V-RI-GWA-SO"","""",""3624"",""3618"""
"http://data.digigo.nu/nlcs/def/044dd24a-2ac4-48bd-ad7b-7ccc953a5b17,""GWA_RIOOLLEIDING_BETON_800"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_RIOOLLEIDING_BETON_800-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bf775611-c42b-46e8-bac6-04d220653cb4"",""V-RI-GWA-SO"","""",""3629"",""3618"""
"http://data.digigo.nu/nlcs/def/ae6f203f-6a1d-4046-bf5e-93125e3fe4f1,""GWA_RIOOLLEIDING_PVC_315"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_RIOOLLEIDING_PVC_315-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bf775611-c42b-46e8-bac6-04d220653cb4"",""V-RI-GWA-SO"","""",""3666"",""3662"""
"http://data.digigo.nu/nlcs/def/70c5ca82-ece6-4400-9907-3e761c80e58f,""GWA_RIOOLLEIDING_PVC_200"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_RIOOLLEIDING_PVC_200-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bf775611-c42b-46e8-bac6-04d220653cb4"",""V-RI-GWA-SO"","""",""3664"",""3662"""
"http://data.digigo.nu/nlcs/def/4959e5e0-f6e4-40bb-9727-de1328fcdf27,""GWA_RIOOLLEIDING_PVC_500"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_RIOOLLEIDING_PVC_500-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bf775611-c42b-46e8-bac6-04d220653cb4"",""V-RI-GWA-SO"","""",""3668"",""3662"""
"http://data.digigo.nu/nlcs/def/204a0bcc-11ac-41ec-a51d-fca17a0c3737,""GWA_RIOOLLEIDING_PVC_400"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_RIOOLLEIDING_PVC_400-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bf775611-c42b-46e8-bac6-04d220653cb4"",""V-RI-GWA-SO"","""",""3667"",""3662"""
"http://data.digigo.nu/nlcs/def/78114023-12b1-4682-98b9-4d1c8e6b0e8d,""GWA_RIOOLLEIDING_PVC_250"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_RIOOLLEIDING_PVC_250-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bf775611-c42b-46e8-bac6-04d220653cb4"",""V-RI-GWA-SO"","""",""3665"",""3662"""
"http://data.digigo.nu/nlcs/def/5d64fc09-c15c-45cb-9a55-28a40bc85037,""GWA_RIOOLLEIDING_PVC_630"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_RIOOLLEIDING_PVC_630-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bf775611-c42b-46e8-bac6-04d220653cb4"",""V-RI-GWA-SO"","""",""3669"",""3662"""
"http://data.digigo.nu/nlcs/def/b9f83c14-0111-45a8-983a-68bb7feb9e8b,""GWA_RIOOLLEIDING_PVC_160"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_RIOOLLEIDING_PVC_160-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bf775611-c42b-46e8-bac6-04d220653cb4"",""V-RI-GWA-SO"","""",""3663"",""3662"""
"http://data.digigo.nu/nlcs/def/eb30043c-e901-4ec1-8d8d-cd782716b352,""GWA_RIOOLPUT_STUWPUT_PE"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_RIOOLPUT_STUWPUT_PE-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1724"",""1722"""
"http://data.digigo.nu/nlcs/def/beda6ddb-7565-40e8-a4b4-85829535571c,""GWA_RIOOLPUT_STUWPUT_BETON"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_RIOOLPUT_STUWPUT_BETON-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1723"",""1722"""
"http://data.digigo.nu/nlcs/def/ffce743f-f51d-4fe2-9b89-77bbf5fd6943,""GWA_RIOOLPUT_INSPECTIEPUT_REINIGENDEPUT"",""*"",""**"",""RI"","""","""",""http://data.digigo.nu/nlcs/def/6bfe82c0-f7b0-4914-ba3a-6375e0aa6775"",""SRI-PUT_GWA-SO"",""*-**-RI-GWA_RIOOLPUT_INSPECTIEPUT_REINIGENDEPUT-G/S"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""3674"",""1710"""
"http://data.digigo.nu/nlcs/def/aef8fd12-0a44-4664-9be2-8da13aeca347,""GWA_RIOOLPUT_INSPECTIEPUT_PE"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_RIOOLPUT_INSPECTIEPUT_PE-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1712"",""1710"""
"http://data.digigo.nu/nlcs/def/f4d2fdc6-cd3c-4889-9b7a-3da632184385,""GWA_RIOOLPUT_INSPECTIEPUT_BETON"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_RIOOLPUT_INSPECTIEPUT_BETON-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1711"",""1710"""
"http://data.digigo.nu/nlcs/def/00169810-75a6-4272-9752-a07d3306e8cd,""GWA_RIOOLPUT_INSPECTIEPUT_HONDEHOKPUT"",""*"",""**"",""RI"","""","""",""http://data.digigo.nu/nlcs/def/ecb90c39-4373-4b39-bc3b-48cb5b497b00"",""SRI-PUT_HONDEHOKPUT-SO"",""*-**-RI-GWA_RIOOLPUT_INSPECTIEPUT_HONDEHOKPUT-G/S"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1708"",""1710"""
"http://data.digigo.nu/nlcs/def/3690e8e5-99f9-453e-af5c-7ead8fa50f58,""GWA_RIOOLPUT_OVERSTORTPUT_PE"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_RIOOLPUT_OVERSTORTPUT_PE-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1718"",""1716"""
"http://data.digigo.nu/nlcs/def/0fde48ea-82b5-45bd-adb7-ad25f28614a7,""GWA_RIOOLPUT_OVERSTORTPUT_BETON"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_RIOOLPUT_OVERSTORTPUT_BETON-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1717"",""1716"""
"http://data.digigo.nu/nlcs/def/d2aa3cae-565d-458a-8551-2ab2e7998c4d,""GWA_RIOOLPUT_VALPUT_BETON"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_RIOOLPUT_VALPUT_BETON-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1726"",""1725"""
"http://data.digigo.nu/nlcs/def/339a07a9-73df-422b-85fd-715164102970,""GWA_RIOOLPUT_VALPUT_PE"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_RIOOLPUT_VALPUT_PE-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1727"",""1725"""
"http://data.digigo.nu/nlcs/def/218c549d-65c7-4e09-8b88-6a55429c6aad,""GWA_RIOOLPUT_BLINDEPUT_BETON"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_RIOOLPUT_BLINDEPUT_BETON-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1706"",""1705"""
"http://data.digigo.nu/nlcs/def/94b98a39-703f-47f1-bb28-8def9c152790,""GWA_RIOOLPUT_BLINDEPUT_PE"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_RIOOLPUT_BLINDEPUT_PE-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1707"",""1705"""
"http://data.digigo.nu/nlcs/def/9a0a447a-b341-4499-bdc5-bd0e3b68b7ff,""GWA_RIOOLPUT_POMPPUT_PE"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_RIOOLPUT_POMPPUT_PE-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1721"",""1719"""
"http://data.digigo.nu/nlcs/def/f85207cb-e958-4815-a7cc-fbc7c25b4137,""GWA_RIOOLPUT_POMPPUT_BETON"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_RIOOLPUT_POMPPUT_BETON-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1720"",""1719"""
"http://data.digigo.nu/nlcs/def/cd9e98e9-ae32-42e3-8b48-90b5ed18405a,""GWA_TRANSPORTLEIDING_PVC_200"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_TRANSPORTLEIDING_PVC_200-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bf775611-c42b-46e8-bac6-04d220653cb4"",""V-RI-GWA-SO"","""",""1778"",""1776"""
"http://data.digigo.nu/nlcs/def/5fe30ba9-abd3-4bb8-b186-4e4c23be0373,""GWA_TRANSPORTLEIDING_PVC_160"",""*"",""**"",""RI"","""","""","""","""",""*-**-RI-GWA_TRANSPORTLEIDING_PVC_160-G"",""0.18"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bb55d5f1-bccd-4bc4-a9a8-062f6f96d798"",""RI-GWA-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""http://data.digigo.nu/nlcs/def/bf775611-c42b-46e8-bac6-04d220653cb4"",""V-RI-GWA-SO"","""",""1777"",""1776"""
