"symboolURI,""id"",""sbibliotheek"",""sbibliotheekURI"",""fase"",""symbool"",""optie"",""fileURL"""
"http://digitalbuildingdata.tech/nlcs/def/5bfa0411-eaa7-473c-baf2-419ddf8d75f6,""1443"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-FUNDERING_GRANULAAT_LAVA-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/a9592a42-e824-4059-8081-988ce03034cc,""1444"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-FUNDERING_GRANULAAT_MENG_01-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/dc866dbe-a7f0-4347-9e11-569542f5e2c2,""1445"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-FUNDERING_GRANULAAT_MENG_02-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/c1fefb69-e527-4cd6-bcdd-e508ad63006f,""1446"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-FUNDERING_GRANULAAT_PUIN-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/3c70e7c0-2ff2-4c4b-b2e8-2c1cb535fc8c,""1447"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-FUNDERING_GRANULAAT_SINTELS-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/24e0e4d3-366f-48b5-a595-8eaf1d26dafb,""1448"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-FUNDERING_ZAND-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/d5921aeb-fe1f-4a93-b5d7-0b421b6cce9d,""1449"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-FUNDERING_ZANDCEMENTSTAB-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/1b2c4a80-2705-42ee-bdb7-dc09ce1fb222,""145"",""SBC"",""http://digitalbuildingdata.tech/nlcs/def/c108fe5a-82a9-4220-8664-f98fae074124"","""",""SBC-VOORSPANNING_METAANHECHTING_VERANKERING_BLINDANKER-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/79e2617e-1b48-47f3-9fc2-d0def69ac806,""1450"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-GEOTEXTIEL-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/d23b3008-6a80-40d3-a7e1-077ca32664bc,""1451"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-GLAS-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/f2e1799d-8ec2-40e5-af02-bc7e90d22f27,""1452"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-GRAS_GESTABILISEERD-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/d5b48539-087a-4d4e-8e28-fa31733e2272,""1453"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-GRASBETONSTEEN_01-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/3edb01fa-fa3a-4cc6-a31a-6d924f156555,""1454"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-GRASBETONSTEEN_02-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/9a1e22f9-4bf6-4461-b0f3-a309e5c6835e,""1455"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-GRASPLAAT-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/02ca2ba8-7173-48b4-8d79-36f7fcf9c832,""1456"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-GRASTEGEL_01-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/aad3defc-135e-44d8-92db-f106e2f00375,""1457"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-GRASTEGEL_02-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/f9a6cf28-b3c2-42dc-be30-0680cd1b9568,""1458"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-GRASTEGEL_STIP-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/acf74dca-7091-459b-ba69-8efb18decb32,""1459"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-GRIND-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/0dfa83a8-f714-4fde-b50d-6d4e459e65df,""146"",""SBC"",""http://digitalbuildingdata.tech/nlcs/def/c108fe5a-82a9-4220-8664-f98fae074124"","""",""SBC-VOORSPANNING_METAANHECHTING_VERANKERING_INTREKKINGSVRIJANKER-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/7349ec4a-818b-4bb4-8315-0e4953115a44,""1460"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-HALFVERHARDING_01-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/c39d5a59-d794-46e3-9918-612e63a1c38c,""1461"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-HALFVERHARDING_02-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/5a96923e-9fed-4e44-a629-8da539b78612,""1462"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-HALFVERHARDING_GRIND_01-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/7d94861a-2ae1-47f3-a103-2f837c39f33a,""1463"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-HALFVERHARDING_GRIND_02-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/18b292ed-b01c-49db-969e-d6c97c24be89,""1465"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-HALFVERHARDING_SCHELPEN-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/094a774e-7d1e-4241-b34b-2497e507e8b7,""1466"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-HOUTSNIPPERS-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/a5fa04fc-c2a5-4cc7-aecc-9ce8429f0267,""1467"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-HSTEEN-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/0221d20b-3f49-429d-8cef-6ab3e9ee7675,""1469"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-METSELWERK-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/dede594d-f994-418a-acfa-93b2de974643,""147"",""SBC"",""http://digitalbuildingdata.tech/nlcs/def/c108fe5a-82a9-4220-8664-f98fae074124"","""",""SBC-VOORSPANNING_METAANHECHTING_VERANKERING_NIETSPANANKER-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/856d8e19-9443-4091-bc21-bf85b3f2aa34,""1470"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-NATUURSTEEN_01-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/ccf88590-801e-48d0-a7fc-6f85dff1ec56,""1471"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-NATUURSTEEN_02-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/32eeef3c-5f7e-4230-b90e-8838c9d23064,""1472"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-NATUURSTEEN-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/47e0207c-cebc-488e-83af-fa81aa88219b,""1475"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-NATUURSTEEN_KINDERKOP_HALFST-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/dcc4b452-fe53-46a5-8f12-7088da675e17,""1476"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-NATUURSTEEN_LOSVERBAND_01-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/f246a9e1-b4b8-4332-962d-65ab063099ea,""1477"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-NATUURSTEEN_LOSVERBAND_02-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/9d5e9335-a8e0-4594-b6c9-a9718de545d7,""1478"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-SPECIAAL_OVERIG_01-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/cf6beb38-39ca-4f28-a688-8a04838184bb,""1479"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-SPECIAAL_OVERIG_02-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/289c003e-e0bf-47ae-aa01-8b1d56e50e71,""148"",""SBC"",""http://digitalbuildingdata.tech/nlcs/def/c108fe5a-82a9-4220-8664-f98fae074124"","""",""SBC-VOORSPANNING_METAANHECHTING_VERANKERING_SPANANKERMETKOPPELING-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/bb4c0091-9e23-46c7-9ee0-f9d41d8f208e,""1483"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-SPECIAAL_OVERIG_KOPSHOUT-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/3b37d4f0-80c2-43a8-92eb-6ba2f5cc6734,""1484"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-SPECIAAL_OVERIG_LANGSHOUT-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/f11fce00-d40d-4bd5-9426-ddf3b5dca6d4,""1485"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-SPECIAAL_OVERIG_TRANENPLAAT_01-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/b9be5151-12ab-420a-b856-caa1c0c14520,""1486"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-SPECIAAL_OVERIG_TRANENPLAAT_02-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/c081d4bc-89d4-4a24-b0ae-584be790ca76,""1487"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-PLANKEN_01-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/85dde93d-3782-4ca0-aaa7-d5d1793ffbd9,""1488"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-PLANKEN_02-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/c13bcd66-c50f-4680-a4a1-e09cf39b4994,""149"",""SBC"",""http://digitalbuildingdata.tech/nlcs/def/c108fe5a-82a9-4220-8664-f98fae074124"","""",""SBC-VOORSPANNING_METAANHECHTING_VERANKERING_SPANANKER-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/0288bb64-aa9f-48c5-8c8c-6cd7efeaf7e4,""1490"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-PUINVERHARDING-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/c579a219-8803-481d-ac70-a5b107891cb6,""1491"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-ROOSTER-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/75a6a648-b35c-4082-90ae-bd8d3dfe62fd,""1492"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-RUBBERTEGEL_500X500_HALFST-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/15c4cb84-a488-48a6-bc84-f642379c7770,""1493"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-SIERBESTRATING_01-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/59dd31da-6693-4f81-a6cf-34d7af28fb61,""1494"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-SIERBESTRATING_02-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/5de16e2f-12b8-440c-80df-cac76124b9a3,""1495"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-SPECIAAL_01-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/72aca3d9-f484-4881-bfb0-9507658b36ab,""1496"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-SPECIAAL_02-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/1f72252e-df0f-4e3d-9374-e832e95283af,""1497"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-SBS_DIKFORMAAT_ELLEBOOG-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/f13e1026-23de-4f7c-94d6-3292b6fc63d4,""1498"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-SBS_DIKFORMAAT_HALFST-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/650adf4f-588a-4c7e-be1a-ff21419b162d,""1499"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-SBS_DIKFORMAAT_KEPER-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/b5666c9b-a8da-4994-9521-e3c1ae838448,""15"",""SAL"",""http://digitalbuildingdata.tech/nlcs/def/1e02896a-657e-4b98-8558-746485c91f82"","""",""SAL-TEKENBLAD_A1_594X1890-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/0277fb16-fda9-4c72-be63-67478e442c25,""150"",""SBC"",""http://digitalbuildingdata.tech/nlcs/def/c108fe5a-82a9-4220-8664-f98fae074124"","""",""SBC-VOORSPANNING_METAANHECHTING_VERANKERING-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/96237eb3-24d0-46ca-9a7e-3101a3b62c9a,""1500"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-SBS_KEIFORMAAT_BLOK-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/33c3c202-e724-4e70-9393-224b21509bca,""1501"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-SBS_KEIFORMAAT_DUBBEL-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/bbdf7b4b-dab5-4c65-8815-2f7f21d174dd,""1502"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-SBS_KEIFORMAAT_ELLEBOOG-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/31594d39-e996-4697-b284-78d714c55a3a,""1503"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-SBS_KEIFORMAAT_HALFST-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/615f2aa7-5bfb-4eca-847b-a2f97f882a5d,""1504"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-SBS_KEIFORMAAT_KEPER-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/7156b141-25de-40a2-9d59-346311e80379,""1505"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-SBS_WAALFORMAAT_BLOK-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/57082d73-eac3-47ce-bf51-876c3d4532fd,""1506"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-SBS_WAALFORMAAT_ELLEBOOG-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/12d0f794-e58b-402b-958a-90cbdba25b70,""1507"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-SBS_WAALFORMAAT_HALFST-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/462aa267-49f6-4299-8d93-2df451341dd0,""1508"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-SBS_WAALFORMAAT_KEPER-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/da5de062-d9e7-4d9c-85df-5556624e8ca8,""1509"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-TEGEL_1000X1000_BLOK-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/22d76dd4-5bbe-4261-87f3-3c8e25d02443,""151"",""SBC"",""http://digitalbuildingdata.tech/nlcs/def/c108fe5a-82a9-4220-8664-f98fae074124"","""",""SBC-VOORSPANNING_METAANHECHTING_VOORSPANELEMENT-SOD"",""SOD"","""""
"http://digitalbuildingdata.tech/nlcs/def/f23ca220-1077-43b9-8733-61e681c2dd1b,""1510"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-TEGEL_1000X1000_HALFST-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/c49a9717-2e60-4ffd-9165-a65dbe181a48,""1511"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-TEGEL_2000X2000_BLOK-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/815e00b7-52b5-49a6-9f36-9734d2d2e4ae,""1512"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-TEGEL_2000X2000_HALFST-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/c333fb7e-b602-4c18-b1d1-52c27eb29972,""1513"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-TEGEL_200X200_BLOK-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/354e3acd-abd5-4f7a-9335-80ba35348405,""1514"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-TEGEL_200X200_HALFST-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/861a4232-fec6-43db-aa74-2163f519f998,""1515"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-TEGEL_200X200_LINT-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/a9535805-5b96-4291-9357-82408cdcb1f8,""1519"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-TEGEL_400X400_BLOK-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/fd7e06d7-4b04-4b07-90bf-fe8f25bd2154,""152"",""SBC"",""http://digitalbuildingdata.tech/nlcs/def/c108fe5a-82a9-4220-8664-f98fae074124"","""",""SBC-VOORSPANNING_ZONDERAANHECHTING_1VOORSPANELEMENT-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/efd7a2e6-824a-46e3-b86d-adbabd865490,""1520"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-TEGEL_400X400_HALFST-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/27a322c5-3118-439f-9c1d-68f2bdbcd3b5,""1521"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-TEGEL_400X400_HALFST_STIP-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/c327d7be-cd87-4bdd-8af8-278d335205ec,""1522"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-TEGEL_400X400_HALFST_STREEP-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/e033dd71-af98-476b-9e4d-ee4e054114cb,""1523"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-TEGEL_400X400_LINT-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/b8ea0be4-4296-4534-bccf-01969d95e69c,""1524"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-TEGEL_400X400_LINT_STIP-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/1a1b6e70-0076-48e4-a091-e6f50d445c23,""1528"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-TEGEL_500X500_BLOK-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/45c62965-9c19-4904-b4ed-c830176f5a2c,""1529"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-TEGEL_500X500_HALFST-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/3bb8123b-f894-49fb-a288-13eed038af53,""153"",""SBC"",""http://digitalbuildingdata.tech/nlcs/def/c108fe5a-82a9-4220-8664-f98fae074124"","""",""SBC-VOORSPANNING_ZONDERAANHECHTING_2VOORSPANELEMENT-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/6ce0a06b-befc-42cb-990d-16f4526e310f,""1530"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-TEGEL_500X500_LINT-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/68c9dd15-c956-4f96-ba45-b932cc6b2c29,""1531"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-TEGEL_600X600_BLOK-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/c77de231-3df3-4cd5-b024-b6f0748271a1,""1532"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-TEGEL_600X600_HALFST-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/1ea9f258-1822-4b87-b034-95459b194c52,""1533"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-TEGEL_600X600_HALFST_STIP-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/1d18bda7-a8ea-4ee4-b494-6395c12f6f02,""1534"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-TEGEL_600X600_LINT-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/4eb2ad1c-8130-44c8-86f9-5637efc131d5,""1535"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-TEGEL_600X600_LINT_STIP-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/983095fb-f988-4046-80b8-105bfd15708d,""1536"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-TEGEL_100X300_HALFST-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/a5553f5f-2638-464f-bcbc-d83a2ea3e12f,""1537"",""SVH"",""http://digitalbuildingdata.tech/nlcs/def/7ff261e2-5755-4912-9195-11fbfcea6093"",""V"",""V-SVH-TEGEL_100X300_LINT-SO"",""SO"","""""
"http://digitalbuildingdata.tech/nlcs/def/1c8f0176-5065-461b-85fd-9c169500ea17,""154"",""SBC"",""http://digitalbuildingdata.tech/nlcs/def/c108fe5a-82a9-4220-8664-f98fae074124"","""",""SBC-VOORSPANNING_ZONDERAANHECHTING_3VOORSPANELEMENT-SO"",""SO"","""""
