searchterm,sbibliotheek,fase,id,symbool,finalCleanName,optie
TRAMSIGNALERING,SIW,V,3568,V-SIW-TRAMSIGNALERING-SO,TRAMSIGNALERING,SO
TRAMSIGNALERING_DRAAGCONSTRUCTIE_PORTAAL,SIW,V,3569,V-SIW-TRAMSIGNALERING_DRAAGCONSTRUCTIE_PORTAAL-SO,TRAMSIGNALERING_DRAAGCONSTRUCTIE_PORTAAL,SO
DAMWAND,SGC,,357,SGC-DAMWAND_STAAL_LARSSEN_L755_750-MM,DAMWAND_STAAL_LARSSEN_L755_750,MM
TRAMSIGNALERING_PAAL,SIW,V,3570,V-SIW-TRAMSIGNALERING_PAAL-SO,TRAMSIGNALERING_PAAL,SO
BEPLANTING,SGR,V,358,V-SGR-BEPLANTING_SOORT_01-SO,BEPLANTING_SOORT_01,SO
VS,SIW,V,3586,V-SIW-VS_KAST_BERMKAST-SO,VS_KAST_BERMKAST,SO
VS,SIW,V,3587,V-SIW-VS_KAST_DS-SO,VS_KAST_DS,SO
VS,SIW,V,3588,V-SIW-VS_KAST_LUSKOPPELKAST-SO,VS_KAST_LUSKOPPELKAST,SO
VS,SIW,V,3589,V-SIW-VS_KAST_OS DS_LOSSEFUNDATIE-SO,VS_KAST_OS DS_LOSSEFUNDATIE,SO
BEPLANTING,SGR,V,359,V-SGR-BEPLANTING_SOORT_02-SO,BEPLANTING_SOORT_02,SO
VS,SIW,V,3590,V-SIW-VS_KAST_OS DS_TUSSEN A POOT PORTAAL-SO,VS_KAST_OS DS_TUSSEN A POOT PORTAAL,SO
VS,SIW,V,3591,V-SIW-VS_KAST_OS_LOSSEFUNDATIE-SO,VS_KAST_OS_LOSSEFUNDATIE,SO
KADASTRAAL,SKG,V,3592,V-SKG-KADASTRAAL_GRENSPAAL-SO,KADASTRAAL_GRENSPAAL,SO
BENZINEPUT_OLIEPUT,SKL,V,3593,V-SKL-BENZINEPUT_OLIEPUT-SO,BENZINEPUT_OLIEPUT,SO
BEREGENING_SPROEIER,SKL,V,3594,V-SKL-BEREGENING_SPROEIER-SO,BEREGENING_SPROEIER,SO
DATA_GLASVEZEL,SKL,V,3595,V-SKL-DATA_GLASVEZEL_HULP_LASBOX-SO,DATA_GLASVEZEL_HULP_LASBOX,SO
DATA_GLASVEZEL,SKL,V,3596,V-SKL-DATA_GLASVEZEL_HULP_MOF-SO,DATA_GLASVEZEL_HULP_MOF,SO
DATA_GLASVEZEL,SKL,V,3597,V-SKL-DATA_GLASVEZEL_KABELPUT_RECHTHOEKIG-SO,DATA_GLASVEZEL_KABELPUT_RECHTHOEKIG,SO
DATA_GLASVEZEL,SKL,V,3598,V-SKL-DATA_GLASVEZEL_KABELPUT_ROND-SO,DATA_GLASVEZEL_KABELPUT_ROND,SO
DATA_GLASVEZEL,SKL,V,3599,V-SKL-DATA_GLASVEZEL_KAST_ABONNEEBOX-SO,DATA_GLASVEZEL_KAST_ABONNEEBOX,SO
TEKENBLAD,SAL,,36,SAL-TEKENBLAD_A3_420X297-SOMM,TEKENBLAD_A3_420X297,SOMM
BOLLEN,SGR,V,360,V-SGR-BOLLEN-SO,BOLLEN,SO
DATA_GLASVEZEL,SKL,V,3600,V-SKL-DATA_GLASVEZEL_KAST_CVR RUIMTE-SO,DATA_GLASVEZEL_KAST_CVR RUIMTE,SO
DATA_GLASVEZEL,SKL,V,3601,V-SKL-DATA_GLASVEZEL_KAST_EINDPUNTKAST-SO,DATA_GLASVEZEL_KAST_EINDPUNTKAST,SO
DATA_GLASVEZEL,SKL,V,3602,V-SKL-DATA_GLASVEZEL_KAST_STERPUNTKAST-SO,DATA_GLASVEZEL_KAST_STERPUNTKAST,SO
DATA_HULP,SKL,V,3603,V-SKL-DATA_HULP_MOF-SO,DATA_HULP_MOF,SO
DATA_HULP,SKL,V,3604,V-SKL-DATA_HULP_MOF_VERBINDING_HDPE-SO,DATA_HULP_MOF_VERBINDING_HDPE,SO
DATA_KABELROL,SKL,V,3605,V-SKL-DATA_KABELROL-SO,DATA_KABELROL,SO
DATA_RADARMAST,SKL,V,3606,V-SKL-DATA_RADARMAST-SO,DATA_RADARMAST,SO
DATA_SIGNAALGEVER,SKL,V,3607,V-SKL-DATA_SIGNAALGEVER_DETECTIELUS-SO,DATA_SIGNAALGEVER_DETECTIELUS,SO
DATA_SIGNAALGEVER,SKL,V,3608,V-SKL-DATA_SIGNAALGEVER_DETECTIELUS_SLIJPEN-SO,DATA_SIGNAALGEVER_DETECTIELUS_SLIJPEN,SO
DATA_SIGNAALGEVER,SKL,V,3609,V-SKL-DATA_SIGNAALGEVER_DRIP-SO,DATA_SIGNAALGEVER_DRIP,SO
DATA_SIGNAALGEVER,SKL,V,3610,V-SKL-DATA_SIGNAALGEVER_DYNAMISCH-SO,DATA_SIGNAALGEVER_DYNAMISCH,SO
DATA_SIGNAALGEVER,SKL,V,3611,V-SKL-DATA_SIGNAALGEVER_RADARDETECTIE-SO,DATA_SIGNAALGEVER_RADARDETECTIE,SO
DATA_SIGNAALGEVER,SKL,V,3612,V-SKL-DATA_SIGNAALGEVER_STATISCH-SO,DATA_SIGNAALGEVER_STATISCH,SO
DATA_STRAALZENDER,SKL,V,3613,V-SKL-DATA_STRAALZENDER-SO,DATA_STRAALZENDER,SO
DATA_TELPAAL,SKL,V,3614,V-SKL-DATA_TELPAAL-SO,DATA_TELPAAL,SO
DATA_TERREINKAST,SKL,V,3615,V-SKL-DATA_TERREINKAST-SO,DATA_TERREINKAST,SO
DATA_ZENDMAST,SKL,V,3616,V-SKL-DATA_ZENDMAST-SO,DATA_ZENDMAST,SO
ET_AARDING,SKL,V,3617,V-SKL-ET_AARDING-SO,ET_AARDING,SO
ET_AARDING,SKL,V,3618,V-SKL-ET_AARDING_AARDELECTRODE-SO,ET_AARDING_AARDELECTRODE,SO
ET_AARDING,SKL,V,3619,V-SKL-ET_AARDING_AARDRAIL-SO,ET_AARDING_AARDRAIL,SO
ET_AARDING,SKL,V,3620,V-SKL-ET_AARDING_BLIKSEMAFLEIDER-SO,ET_AARDING_BLIKSEMAFLEIDER,SO
ET_AARDING,SKL,V,3621,V-SKL-ET_AARDING_BLIKSEMAFLEIDER_VANGMAST-SO,ET_AARDING_BLIKSEMAFLEIDER_VANGMAST,SO
ET_AARDING,SKL,V,3622,V-SKL-ET_AARDING_GALVANISCHE_SCHEIDING-SO,ET_AARDING_GALVANISCHE_SCHEIDING,SO
ET_DVM,SKL,V,3623,V-SKL-ET_DVM_KAST_VOEDINGSPUNT-SO,ET_DVM_KAST_VOEDINGSPUNT,SO
ET_HS,SKL,V,3624,V-SKL-ET_HS_MAST-SO,ET_HS_MAST,SO
ET_HULP,SKL,V,3625,V-SKL-ET_HULP_AANSLUITPUNT-SO,ET_HULP_AANSLUITPUNT,SO
ET_HULP,SKL,V,3626,V-SKL-ET_HULP_LAS_COMMUNICATIEKABEL-SO,ET_HULP_LAS_COMMUNICATIEKABEL,SO
ET_HULP,SKL,V,3627,V-SKL-ET_HULP_LAS_SIGNAALGEVERKABEL-SO,ET_HULP_LAS_SIGNAALGEVERKABEL,SO
ET_HULP,SKL,V,3628,V-SKL-ET_HULP_MOF-SO,ET_HULP_MOF,SO
ET_HULP,SKL,V,3629,V-SKL-ET_HULP_MOF_AFDEKMOF-SO,ET_HULP_MOF_AFDEKMOF,SO
BOOM,SGR,V,363,V-SGR-BOOM_01,BOOM_01,
ET_HULP,SKL,V,3630,V-SKL-ET_HULP_MOF_AFTAKMOF-SO,ET_HULP_MOF_AFTAKMOF,SO
ET_HULP,SKL,V,3631,V-SKL-ET_HULP_MOF_EINDMOF-SO,ET_HULP_MOF_EINDMOF,SO
ET_HULP,SKL,V,3632,V-SKL-ET_HULP_MOF_VERBINDINGSMOF-SO,ET_HULP_MOF_VERBINDINGSMOF,SO
ET_HULP,SKL,V,3633,V-SKL-ET_HULP_MOF_VERBINDING_AFTAKMOF-SO,ET_HULP_MOF_VERBINDING_AFTAKMOF,SO
ET_HULP,SKL,V,3634,V-SKL-ET_HULP_MOF_VERBINDING_HDPE-SO,ET_HULP_MOF_VERBINDING_HDPE,SO
ET_HULP,SKL,V,3635,V-SKL-ET_HULP_MOF_VERGROTELUSKOPPELMOF-SO,ET_HULP_MOF_VERGROTELUSKOPPELMOF,SO
ET_KABELROL,SKL,V,3636,V-SKL-ET_KABELROL-SO,ET_KABELROL,SO
ET_LICHTGEVOELIGE CEL,SKL,V,3637,V-SKL-ET_LICHTGEVOELIGE CEL-SO,ET_LICHTGEVOELIGE CEL,SO
ET_LS,SKL,V,3638,V-SKL-ET_LS_MAST-SO,ET_LS_MAST,SO
ET_TERREINKAST,SKL,V,3639,V-SKL-ET_TERREINKAST-SO,ET_TERREINKAST,SO
BOOM,SGR,V,364,V-SGR-BOOM_02,BOOM_02,
ET_TRANSFORMATORSTATION,SKL,V,3640,V-SKL-ET_TRANSFORMATORSTATION-SO,ET_TRANSFORMATORSTATION,SO
GAS_PUT,SKL,V,3641,V-SKL-GAS_PUT-SO,GAS_PUT,SO
GAS_STRAATPOT,SKL,V,3642,V-SKL-GAS_STRAATPOT-SO,GAS_STRAATPOT,SO
GAS_TERREINKAST,SKL,V,3643,V-SKL-GAS_TERREINKAST-SO,GAS_TERREINKAST,SO
GMS,SKL,V,3644,V-SKL-GMS_DOORVERBINDINGKAST-SO,GMS_DOORVERBINDINGKAST,SO
GMS,SKL,V,3645,V-SKL-GMS_GELEIDBAARHEIDSSENSOR-SO,GMS_GELEIDBAARHEIDSSENSOR,SO
GMS,SKL,V,3646,V-SKL-GMS_INSTALLATIES_WEERHUT-SO,GMS_INSTALLATIES_WEERHUT,SO
GMS,SKL,V,3647,V-SKL-GMS_MEETSTATION-SO,GMS_MEETSTATION,SO
GMS,SKL,V,3648,V-SKL-GMS_TEMPERATUURSENSOR-SO,GMS_TEMPERATUURSENSOR,SO
KOUDEOPSLAG,SKL,V,3649,V-SKL-KOUDEOPSLAG-SO,KOUDEOPSLAG,SO
BOOM,SGR,V,365,V-SGR-BOOM_03,BOOM_03,
LEIDINGMERKPAAL,SKL,V,3650,V-SKL-LEIDINGMERKPAAL-SO,LEIDINGMERKPAAL,SO
MONITORING,SKL,V,3652,V-SKL-MONITORING_CAMERA_SNELHEIDHANDHAVING-SO,MONITORING_CAMERA_SNELHEIDHANDHAVING,SO
MONITORING,SKL,V,3653,V-SKL-MONITORING_CAMERA_TILT_PAN-SO,MONITORING_CAMERA_TILT_PAN,SO
MONITORING,SKL,V,3654,V-SKL-MONITORING_CAMERA_VIDEO-SO,MONITORING_CAMERA_VIDEO,SO
MONITORING,SKL,V,3655,V-SKL-MONITORING_HULP_LUSKOPPELMOF-SO,MONITORING_HULP_LUSKOPPELMOF,SO
MONITORING,SKL,V,3656,V-SKL-MONITORING_IN UIT_SYSTEEM-SO,MONITORING_IN UIT_SYSTEEM,SO
MONITORING,SKL,V,3657,V-SKL-MONITORING_MEETPUNT_AARDING-SO,MONITORING_MEETPUNT_AARDING,SO
POMP,SKL,V,3658,V-SKL-POMP-SO,POMP,SO
TANK,SKL,V,3659,V-SKL-TANK-SO,TANK,SO
BOOM,SGR,V,366,V-SGR-BOOM_04,BOOM_04,
TELECOM_TERREINKAST,SKL,V,3660,V-SKL-TELECOM_TERREINKAST-SO,TELECOM_TERREINKAST,SO
TELKAST,SKL,V,3661,V-SKL-TELKAST-SO,TELKAST,SO
VRI,SKL,V,3662,V-SKL-VRI_PAAL-SO,VRI_PAAL,SO
VRI,SKL,V,3663,V-SKL-VRI_TERREINKAST-SO,VRI_TERREINKAST,SO
WARMTEOPSLAG,SKL,V,3664,V-SKL-WARMTEOPSLAG-SO,WARMTEOPSLAG,SO
WATERLEIDINGPUT,SKL,V,3665,V-SKL-WATERLEIDINGPUT-SO,WATERLEIDINGPUT,SO
WATER_BRANDHYDRANT,SKL,V,3666,V-SKL-WATER_BRANDHYDRANT-SO,WATER_BRANDHYDRANT,SO
WATER_STRAATPOT,SKL,V,3667,V-SKL-WATER_STRAATPOT-SO,WATER_STRAATPOT,SO
WTB_HULP,SKL,V,3668,V-SKL-WTB_HULP_AANSLUITPUNT-SO,WTB_HULP_AANSLUITPUNT,SO
WTB_HULP,SKL,V,3669,V-SKL-WTB_HULP_AFSLUITER-SO,WTB_HULP_AFSLUITER,SO
BOOM,SGR,V,367,V-SGR-BOOM_05,BOOM_05,
WTB_HULP,SKL,V,3670,V-SKL-WTB_HULP_AFSLUITER_DRIEWEG-SO,WTB_HULP_AFSLUITER_DRIEWEG,SO
WTB_HULP,SKL,V,3671,V-SKL-WTB_HULP_AFSLUITER_HAAKS-SO,WTB_HULP_AFSLUITER_HAAKS,SO
WTB_HULP,SKL,V,3672,V-SKL-WTB_HULP_AFSLUITER_HANDB-SO,WTB_HULP_AFSLUITER_HANDB,SO
WTB_HULP,SKL,V,3673,V-SKL-WTB_HULP_AFSLUITER_KLEP-SO,WTB_HULP_AFSLUITER_KLEP,SO
WTB_HULP,SKL,V,3674,V-SKL-WTB_HULP_AFSLUITER_KOGEL-SO,WTB_HULP_AFSLUITER_KOGEL,SO
WTB_HULP,SKL,V,3675,V-SKL-WTB_HULP_AFSLUITER_SPINDEL-SO,WTB_HULP_AFSLUITER_SPINDEL,SO
WTB_HULP,SKL,V,3676,V-SKL-WTB_HULP_ANODE BEDRADING-SO,WTB_HULP_ANODE BEDRADING,SO
WTB_HULP,SKL,V,3677,V-SKL-WTB_HULP_BELUCHTING-SO,WTB_HULP_BELUCHTING,SO
WTB_HULP,SKL,V,3678,V-SKL-WTB_HULP_BELUCHTING_ONTLUCHTING-SO,WTB_HULP_BELUCHTING_ONTLUCHTING,SO
WTB_HULP,SKL,V,3679,V-SKL-WTB_HULP_BOB-SO,WTB_HULP_BOB,SO
BOOM,SGR,V,368,V-SGR-BOOM_06,BOOM_06,
WTB_HULP,SKL,V,3680,V-SKL-WTB_HULP_DEMARCATIE-SO,WTB_HULP_DEMARCATIE,SO
WTB_HULP,SKL,V,3681,V-SKL-WTB_HULP_EINDKAP-SO,WTB_HULP_EINDKAP,SO
WTB_HULP,SKL,V,3682,V-SKL-WTB_HULP_EXPANSIESTUK-SO,WTB_HULP_EXPANSIESTUK,SO
WTB_HULP,SKL,V,3683,V-SKL-WTB_HULP_EXPANSIESTUK_GOLF-SO,WTB_HULP_EXPANSIESTUK_GOLF,SO
WTB_HULP,SKL,V,3684,V-SKL-WTB_HULP_EXPANSIESTUK_SCHUIF-SO,WTB_HULP_EXPANSIESTUK_SCHUIF,SO
WTB_HULP,SKL,V,3685,V-SKL-WTB_HULP_KEERKLEP-SO,WTB_HULP_KEERKLEP,SO
WTB_HULP,SKL,V,3686,V-SKL-WTB_HULP_LEIDINGMERKPAAL-SO,WTB_HULP_LEIDINGMERKPAAL,SO
WTB_HULP,SKL,V,3688,V-SKL-WTB_HULP_MATERIAAL-SO,WTB_HULP_MATERIAAL,SO
WTB_HULP,SKL,V,3689,V-SKL-WTB_HULP_METER_DRUK-SO,WTB_HULP_METER_DRUK,SO
BOOM,SGR,V,369,V-SGR-BOOM_07,BOOM_07,
WTB_HULP,SKL,V,3690,V-SKL-WTB_HULP_METER_HOEVEELHEID-SO,WTB_HULP_METER_HOEVEELHEID,SO
WTB_HULP,SKL,V,3691,V-SKL-WTB_HULP_METER_KATHODISCHE BESCHERMING-SO,WTB_HULP_METER_KATHODISCHE BESCHERMING,SO
WTB_HULP,SKL,V,3692,V-SKL-WTB_HULP_ONTLUCHTING-SO,WTB_HULP_ONTLUCHTING,SO
WTB_HULP,SKL,V,3693,V-SKL-WTB_HULP_SCHOONMAAKSTUK-SO,WTB_HULP_SCHOONMAAKSTUK,SO
WTB_HULP,SKL,V,3694,V-SKL-WTB_HULP_SPUIKRAAN-SO,WTB_HULP_SPUIKRAAN,SO
WTB_HULP,SKL,V,3695,V-SKL-WTB_HULP_STROOMRICHTING-SO,WTB_HULP_STROOMRICHTING,SO
WTB_HULP,SKL,V,3696,V-SKL-WTB_HULP_TERREINKAST_GAS-SO,WTB_HULP_TERREINKAST_GAS,SO
WTB_HULP,SKL,V,3697,V-SKL-WTB_HULP_TERREINKAST_WATER-SO,WTB_HULP_TERREINKAST_WATER,SO
WTB_HULP,SKL,V,3698,V-SKL-WTB_HULP_VERLOOPSTUK-SO,WTB_HULP_VERLOOPSTUK,SO
WTB_HULP,SKL,V,3699,V-SKL-WTB_HULP_VLINDERKLEP-SO,WTB_HULP_VLINDERKLEP,SO
TEKENBLAD,SAL,,37,SAL-TEKENBLAD_A3.0-SOMM,TEKENBLAD_A3.0,SOMM
BOOM,SGR,V,370,V-SGR-BOOM_08,BOOM_08,
WTB_INKOOPPUNT,SKL,V,3700,V-SKL-WTB_INKOOPPUNT-SO,WTB_INKOOPPUNT,SO
WTB_KOUDENET_BRONPUT,SKL,V,3701,V-SKL-WTB_KOUDENET_BRONPUT-SO,WTB_KOUDENET_BRONPUT,SO
WTB_KOUDENET_PUT,SKL,V,3702,V-SKL-WTB_KOUDENET_PUT-SO,WTB_KOUDENET_PUT,SO
WTB_POMPPUT,SKL,V,3703,V-SKL-WTB_POMPPUT-SO,WTB_POMPPUT,SO
WTB_PUT,SKL,V,3704,V-SKL-WTB_PUT-SO,WTB_PUT,SO
WTB_WARMTENET_BRONPUT,SKL,V,3705,V-SKL-WTB_WARMTENET_BRONPUT-SO,WTB_WARMTENET_BRONPUT,SO
WTB_WARMTENET_PUT,SKL,V,3706,V-SKL-WTB_WARMTENET_PUT-SO,WTB_WARMTENET_PUT,SO
BODEM_ASBESTGAT,SMO,V,3707,V-SMO-BODEM_ASBESTGAT_PEILBUIS-SO,BODEM_ASBESTGAT_PEILBUIS,SO
BODEM_BORING,SMO,V,3708,V-SMO-BODEM_BORING_HANDMATIG_PEILBUIS_1FILTER-SO,BODEM_BORING_HANDMATIG_PEILBUIS_1FILTER,SO
BODEM_HELLINGMETERBUIS,SMO,V,3709,V-SMO-BODEM_HELLINGMETERBUIS-SO,BODEM_HELLINGMETERBUIS,SO
BOOM,SGR,V,371,V-SGR-BOOM_09,BOOM_09,
BODEM_PEILBUIS,SMO,V,3710,V-SMO-BODEM_PEILBUIS_1FILTER-SO,BODEM_PEILBUIS_1FILTER,SO
BODEM_PEILBUIS,SMO,V,3711,V-SMO-BODEM_PEILBUIS_1FILTER_DERDEN-SO,BODEM_PEILBUIS_1FILTER_DERDEN,SO
BODEM_PEILBUIS,SMO,V,3712,V-SMO-BODEM_PEILBUIS_1FILTER_HANDMATIG-SO,BODEM_PEILBUIS_1FILTER_HANDMATIG,SO
BODEM_PEILBUIS,SMO,V,3713,V-SMO-BODEM_PEILBUIS_2FILTER-SO,BODEM_PEILBUIS_2FILTER,SO
BODEM_PEILBUIS,SMO,V,3714,V-SMO-BODEM_PEILBUIS_2FILTER_DERDEN-SO,BODEM_PEILBUIS_2FILTER_DERDEN,SO
BODEM_PEILBUIS,SMO,V,3715,V-SMO-BODEM_PEILBUIS_3FILTER-SO,BODEM_PEILBUIS_3FILTER,SO
BODEM_PEILBUIS,SMO,V,3716,V-SMO-BODEM_PEILBUIS_3FILTER_DERDEN-SO,BODEM_PEILBUIS_3FILTER_DERDEN,SO
BODEM_PEILBUIS,SMO,V,3717,V-SMO-BODEM_PEILBUIS_MIDIFILTER-SO,BODEM_PEILBUIS_MIDIFILTER,SO
BODEM_PEILBUIS,SMO,V,3718,V-SMO-BODEM_PEILBUIS_MINIFILTER-SO,BODEM_PEILBUIS_MINIFILTER,SO
BODEM_WATERSPANNINGSMETER,SMO,V,3719,V-SMO-BODEM_WATERSPANNINGSMETER-SO,BODEM_WATERSPANNINGSMETER,SO
BOOM,SGR,V,372,V-SGR-BOOM_10,BOOM_10,
BODEM_ZAKBAAK,SMO,V,3720,V-SMO-BODEM_ZAKBAAK-SO,BODEM_ZAKBAAK,SO
BODEM_ZAKBAAK_DERDEN,SMO,V,3721,V-SMO-BODEM_ZAKBAAK_DERDEN-SO,BODEM_ZAKBAAK_DERDEN,SO
GRONDWATER,SMO,V,3722,V-SMO-GRONDWATER_FILTER_01-SO,GRONDWATER_FILTER_01,SO
GRONDWATER,SMO,V,3723,V-SMO-GRONDWATER_FILTER_02-SO,GRONDWATER_FILTER_02,SO
AARDING,SOV,,3724,SOV-AARDING-SO,AARDING,SO
GRONDSPOT,SOV,,3726,SOV-GRONDSPOT-SO,GRONDSPOT,SO
HULP_AANSLUITPUNT,SOV,,3727,SOV-HULP_AANSLUITPUNT-SO,HULP_AANSLUITPUNT,SO
HULP_LAS,SOV,,3728,SOV-HULP_LAS_COMMUNICATIEKABEL-SO,HULP_LAS_COMMUNICATIEKABEL,SO
HULP_LAS,SOV,,3729,SOV-HULP_LAS_SIGNAALGEVERKABEL-SO,HULP_LAS_SIGNAALGEVERKABEL,SO
BOOM,SGR,V,373,V-SGR-BOOM_11,BOOM_11,
HULP_MOF,SOV,,3730,SOV-HULP_MOF-SO,HULP_MOF,SO
HULP_MOF,SOV,,3731,SOV-HULP_MOF_AFDEKMOF-SO,HULP_MOF_AFDEKMOF,SO
HULP_MOF,SOV,,3732,SOV-HULP_MOF_AFTAKMOF-SO,HULP_MOF_AFTAKMOF,SO
HULP_MOF,SOV,,3733,SOV-HULP_MOF_EINDMOF-SO,HULP_MOF_EINDMOF,SO
HULP_MOF,SOV,,3734,SOV-HULP_MOF_VERBINDINGSMOF-SO,HULP_MOF_VERBINDINGSMOF,SO
HULP_MOF,SOV,,3735,SOV-HULP_MOF_VERBINDING_AFTAKMOF-SO,HULP_MOF_VERBINDING_AFTAKMOF,SO
HULP_MOF,SOV,,3736,SOV-HULP_MOF_VERBINDING_HDPE-SO,HULP_MOF_VERBINDING_HDPE,SO
HULP_MOF,SOV,,3737,SOV-HULP_MOF_VERGROTELUSKOPPELMOF-SO,HULP_MOF_VERGROTELUSKOPPELMOF,SO
KABELROL,SOV,,3738,SOV-KABELROL-SO,KABELROL,SO
LICHTMAST,SOV,,3739,SOV-LICHTMAST-SO,LICHTMAST,SO
BOOM,SGR,V,374,V-SGR-BOOM_12,BOOM_12,
LICHTMAST,SOV,B,3741,B-SOV-LICHTMAST-SO,LICHTMAST,SO
AARDING,SOV,V,3742,V-SOV-AARDING-SO,SOAARDING,SO
ARMATUUR,SOV,V,3744,V-SOV-ARMATUUR-SO,SOARMATUUR,SO
ARMATUUR_BOLDER,SOV,V,3745,V-SOV-ARMATUUR_BOLDER-SO,SOARMATUUR_BOLDER,SO
ARMATUUR,SOV,V,3746,V-SOV-ARMATUUR_COMPACT_FLUOR_1x24W-SO,SOARMATUUR_COMPACT_FLUOR_1x24W,SO
ARMATUUR,SOV,V,3747,V-SOV-ARMATUUR_COMPACT_FLUOR_1x36W-SO,SOARMATUUR_COMPACT_FLUOR_1x36W,SO
ARMATUUR,SOV,V,3748,V-SOV-ARMATUUR_HD_NATRIUM_1x100W-SO,SOARMATUUR_HD_NATRIUM_1x100W,SO
ARMATUUR,SOV,V,3749,V-SOV-ARMATUUR_HD_NATRIUM_1x150W-SO,SOARMATUUR_HD_NATRIUM_1x150W,SO
BOOM,SGR,V,375,V-SGR-BOOM_13,BOOM_13,
ARMATUUR,SOV,V,3750,V-SOV-ARMATUUR_HD_NATRIUM_1x250W-SO,SOARMATUUR_HD_NATRIUM_1x250W,SO
ARMATUUR,SOV,V,3751,V-SOV-ARMATUUR_HD_NATRIUM_1x400W-SO,SOARMATUUR_HD_NATRIUM_1x400W,SO
ARMATUUR,SOV,V,3752,V-SOV-ARMATUUR_HD_NATRIUM_1x50W-SO,SOARMATUUR_HD_NATRIUM_1x50W,SO
ARMATUUR,SOV,V,3753,V-SOV-ARMATUUR_HD_NATRIUM_1x70W-SO,SOARMATUUR_HD_NATRIUM_1x70W,SO
ARMATUUR,SOV,V,3754,V-SOV-ARMATUUR_HD_NATRIUM_1x70W_SPECIAAL-SO,SOARMATUUR_HD_NATRIUM_1x70W_SPECIAAL,SO
ARMATUUR,SOV,V,3755,V-SOV-ARMATUUR_HD_NATRIUM_2x100W-SO,SOARMATUUR_HD_NATRIUM_2x100W,SO
ARMATUUR,SOV,V,3756,V-SOV-ARMATUUR_HD_NATRIUM_2x150W-SO,SOARMATUUR_HD_NATRIUM_2x150W,SO
ARMATUUR,SOV,V,3757,V-SOV-ARMATUUR_HD_NATRIUM_2x250W-SO,SOARMATUUR_HD_NATRIUM_2x250W,SO
ARMATUUR,SOV,V,3758,V-SOV-ARMATUUR_HD_NATRIUM_2x400W-SO,SOARMATUUR_HD_NATRIUM_2x400W,SO
ARMATUUR,SOV,V,3759,V-SOV-ARMATUUR_HD_NATRIUM_4x100W-SO,SOARMATUUR_HD_NATRIUM_4x100W,SO
BOOM,SGR,V,376,V-SGR-BOOM_14,BOOM_14,
ARMATUUR,SOV,V,3760,V-SOV-ARMATUUR_LD_NATRIUM_1x131W-SO,SOARMATUUR_LD_NATRIUM_1x131W,SO
ARMATUUR,SOV,V,3761,V-SOV-ARMATUUR_LD_NATRIUM_1x135W-SO,SOARMATUUR_LD_NATRIUM_1x135W,SO
ARMATUUR,SOV,V,3762,V-SOV-ARMATUUR_LD_NATRIUM_1x135W_TUNNEL-SO,SOARMATUUR_LD_NATRIUM_1x135W_TUNNEL,SO
ARMATUUR,SOV,V,3763,V-SOV-ARMATUUR_LD_NATRIUM_1x180W-SO,SOARMATUUR_LD_NATRIUM_1x180W,SO
ARMATUUR,SOV,V,3764,V-SOV-ARMATUUR_LD_NATRIUM_1x180W_TUNNEL-SO,SOARMATUUR_LD_NATRIUM_1x180W_TUNNEL,SO
ARMATUUR,SOV,V,3765,V-SOV-ARMATUUR_LD_NATRIUM_1x35W-SO,SOARMATUUR_LD_NATRIUM_1x35W,SO
ARMATUUR,SOV,V,3766,V-SOV-ARMATUUR_LD_NATRIUM_1x35W_TUNNEL-SO,SOARMATUUR_LD_NATRIUM_1x35W_TUNNEL,SO
ARMATUUR,SOV,V,3767,V-SOV-ARMATUUR_LD_NATRIUM_1x55W-SO,SOARMATUUR_LD_NATRIUM_1x55W,SO
ARMATUUR,SOV,V,3768,V-SOV-ARMATUUR_LD_NATRIUM_1x55W_TUNNEL-SO,SOARMATUUR_LD_NATRIUM_1x55W_TUNNEL,SO
ARMATUUR,SOV,V,3769,V-SOV-ARMATUUR_LD_NATRIUM_1x90W-SO,SOARMATUUR_LD_NATRIUM_1x90W,SO
BOOM,SGR,V,377,V-SGR-BOOM_15,BOOM_15,
ARMATUUR,SOV,V,3770,V-SOV-ARMATUUR_LD_NATRIUM_1x90W_TUNNEL-SO,SOARMATUUR_LD_NATRIUM_1x90W_TUNNEL,SO
ARMATUUR,SOV,V,3771,V-SOV-ARMATUUR_LD_NATRIUM_1x91W-SO,SOARMATUUR_LD_NATRIUM_1x91W,SO
ARMATUUR,SOV,V,3772,V-SOV-ARMATUUR_LD_NATRIUM_1xE18W-SO,SOARMATUUR_LD_NATRIUM_1xE18W,SO
ARMATUUR,SOV,V,3773,V-SOV-ARMATUUR_LD_NATRIUM_1xE26W-SO,SOARMATUUR_LD_NATRIUM_1xE26W,SO
ARMATUUR,SOV,V,3774,V-SOV-ARMATUUR_LD_NATRIUM_1xE36W-SO,SOARMATUUR_LD_NATRIUM_1xE36W,SO
ARMATUUR,SOV,V,3775,V-SOV-ARMATUUR_LD_NATRIUM_1xE66W-SO,SOARMATUUR_LD_NATRIUM_1xE66W,SO
ARMATUUR,SOV,V,3776,V-SOV-ARMATUUR_LD_NATRIUM_TL_DUBBEL-SO,SOARMATUUR_LD_NATRIUM_TL_DUBBEL,SO
ARMATUUR,SOV,V,3777,V-SOV-ARMATUUR_LD_NATRIUM_TL_ENKEL-SO,SOARMATUUR_LD_NATRIUM_TL_ENKEL,SO
